1	0.001948	0.0805635
9	0.021907	0.000359793
17	0.042234	1.87286e-05
25	0.064088	1.77989e-06
33	0.085046	2.39138e-07
41	0.106971	4.10978e-08
49	0.130665	8.29237e-09
57	0.154203	1.8863e-09
65	0.180243	4.72496e-10
73	0.207293	1.29025e-10
81	0.235504	3.75879e-11
89	0.259119	1.16482e-11
97	0.28988	3.7883e-12
105	0.316719	1.28897e-12
113	0.348321	4.55413e-13
121	0.380356	1.672e-13
129	0.412882	6.32827e-14
137	0.446841	2.4647e-14
